ID,NAME,BUILDTIME,longitude,latitude,DISTRICT,PRICE
1111027376181,百万庄大街甲21号院,1982,116.354791,39.934969,xicheng,126288
1111027380170,五栋大楼,2003,116.353189,39.938692,xicheng,98121
1111027382064,月坛北街,1965,116.354581,39.92393,xicheng,122920
1111027379416,三里河二区,1952,116.350151,39.915176,xicheng,119588
1111047090108,新壁街,1957,116.388124,39.907788,xicheng,113098
1111027379431,三里河一区5号院,2002,116.350483,39.921417,xicheng,132417
1111027379269,双槐里,1990,116.377179,39.88737,xicheng,100338
1111027374297,富力信然庭,2006,116.396473,39.885907,xicheng,141369
1111027380688,信德园,2002,116.352397,39.882326,xicheng,68047
1111027380660,新德街35号院,1980,116.380981,39.963101,xicheng,128898
1111027380593,西便门东里,1970,116.360004,39.90498,xicheng,97350
1111027379301,似海怡家,2002,116.369657,39.894183,xicheng,83128
1111027378190,凌云居,2000,116.374284,39.89445,xicheng,77699
1111027377143,建功南里,1990,116.359316,39.882762,xicheng,83746
1111027376241,北营房东里,1977,116.35861,39.932098,xicheng,107878
1111027379418,三里河二区B区,1993,116.348724,39.916503,xicheng,137062
1111027380599,西便门外大街,1954,116.357739,39.908038,xicheng,120852
1111027379538,车站西街1号院,2006,116.347957,39.888886,xicheng,74372
1111027381854,玉廊东园,2007,116.368804,39.935178,xicheng,155393
1111027374481,广安门外大街,1975,116.347249,39.896176,xicheng,93574
1111027379966,太仆寺33号院,2000,116.385039,39.919669,xicheng,137779
1111027379944,太平里,1997,116.329679,39.887968,xicheng,76711
1111027379510,手帕口北街,1974,116.348433,39.897049,xicheng,83071
1111027379428,三里河一区,1955,116.347957,39.921131,xicheng,128763
1111027379926,天宁寺前街南里,1990,116.351201,39.897751,xicheng,86067
1111027378200,丽阳四季,2001,116.335627,39.889618,xicheng,85201
1111027379632,三义东里,1982,116.337732,39.894222,xicheng,86539
1111027381506,右安门内西街甲2号院,1980,116.368551,39.877286,xicheng,97908
1111027380706,新风街1号院,2000,116.384254,39.96848,xicheng,148984
1111027376242,北营房西里,1956,116.354733,39.931695,xicheng,111118
1111027381083,西派国际公寓,2009,116.365222,39.935656,xicheng,98348
1111027374783,官园公寓,1997,116.369954,39.936754,xicheng,114041
1111027377605,凯迪尚府,2010,116.372751,39.884391,xicheng,106515
1111027373893,德胜世嘉,2002,116.397081,39.954245,xicheng,133796
1111027379865,团结大院,1980,116.356735,39.942857,xicheng,101754
1111027375911,冰窖口胡同73号院,1983,116.380913,39.957397,xicheng,143678
1111027381775,远见国际公寓,2008,116.343502,39.894784,xicheng,83350
1111027374452,富卓花园,2003,116.382855,39.899213,xicheng,139099
1111027379076,融泽府,2002,116.353679,39.908116,xicheng,143548
1111027380796,西黄城根南街一区,1980,116.384975,39.921444,xicheng,141348
1111027381505,右安门内西街甲10号院,1980,116.366335,39.877194,xicheng,97721
1111027380506,温馨家园,1999,116.36031,39.909163,xicheng,140293
1111027382110,玉桃园一区,1993,116.364857,39.947964,xicheng,104608
1111027382139,远雄大观,2009,116.374589,39.879474,xicheng,92608
1111027379666,三义里,1980,116.335522,39.894243,xicheng,87515
1111027374492,广安苑一期,1986,116.351265,39.894025,xicheng,95298
1111027376190,百万庄中里,1975,116.344169,39.935125,xicheng,111282
1111027375570,安德路,1979,116.395668,39.957522,xicheng,125670
1111027374748,广信嘉园,2002,116.359909,39.896558,xicheng,72935
1111027380568,新安中里,1970,116.368001,39.883114,xicheng,95172
1111027377884,丽豪园,1999,116.394615,39.953789,xicheng,126547
1111027379049,荣宁园,2001,116.358491,39.879543,xicheng,79807
1111027378900,汽南小区,1952,116.347957,39.907101,xicheng,130031
1111027381264,新外大街6号院,1978,116.378481,39.969658,xicheng,137950
1111027374722,耕天下,2003,116.398004,39.878941,xicheng,120624
1111027374170,阜成门南大街,1980,116.362583,39.925143,xicheng,108945
1111027376247,白云观,1973,116.352941,39.904679,xicheng,125558
1111027376180,百万庄大街21号院,2012,116.352702,39.934285,xicheng,114062
1111027374232,枫桦豪景二期,2003,116.37856,39.893222,xicheng,114312
1111027379411,三里河东路,1987,116.352035,39.916799,xicheng,113738
1111027374489,广安苑二期,2002,116.351624,39.889592,xicheng,94063
1111027374196,复地西绒线26号,2009,116.383881,39.909637,xicheng,117620
1111027376720,车站西街17号院,1985,116.347196,39.884733,xicheng,84905
1111027375708,北滨河路2号院,1992,116.35854,39.906424,xicheng,139574
1111027376543,椿树馆街35号院,1983,116.352791,39.889814,xicheng,98605
1111027380840,新华里12号院,2004,116.356148,39.941263,xicheng,108455
1111027373953,德外大街乙12号院,1978,116.386786,39.966887,xicheng,123096
1111027380949,信建里小区,1978,116.375911,39.881969,xicheng,103102
1111027374233,枫桦豪景一期,2002,116.378488,39.894288,xicheng,101157
1111027376873,大拐棒胡同,1924,116.382195,39.933353,xicheng,137837
1111027373881,第三区,2009,116.334817,39.884391,xicheng,58455
1111027381718,盈华盛嘉,2005,116.356542,39.921708,xicheng,155474
1111027379927,天宁寺西里,1979,116.350008,39.898877,xicheng,84551
1111027379911,铁路巷,1980,116.354187,39.94337,xicheng,109013
1111027375811,白广路6号院,1950,116.365739,39.890384,xicheng,84066
1111041090262,建邦礼仕阁,2010,116.357611,39.916378,xicheng,112899
1111027374432,法源寺西里小区,1998,116.375232,39.890415,xicheng,84849
1111027374403,复兴门北大街,1980,116.362817,39.919343,xicheng,114429
1111027381504,右安门内西街1号院,1990,116.365761,39.879219,xicheng,90625
1111027374174,阜成门外大街,1950,116.357508,39.928132,xicheng,113117
1111027377920,灵境胡同,1959,116.386167,39.921233,xicheng,133276
1111027379690,三义西里,1980,116.334012,39.894005,xicheng,84307
1111027374889,槐柏树街南里,1980,116.361019,39.90136,xicheng,94313
1111027382102,月坛西街乙2号院,1990,116.356377,39.923198,xicheng,118383
1111027375434,黑窑厂西里,1960,116.387228,39.886024,xicheng,118637
1111027379208,什坊街2号院,1979,116.391379,39.96694,xicheng,132673
1111027375735,白菜湾社区,1991,116.354295,39.891958,xicheng,101308
1111027375411,华远北街,2000,116.378349,39.920048,xicheng,130754
1111027381894,玉廊园,1998,116.370449,39.935622,xicheng,119675
1111027380100,天缘公寓,1999,116.358011,39.882948,xicheng,63055
1111027379429,三里河一区2号院,1998,116.348334,39.923338,xicheng,142202
1111027382685,真武庙六里,1955,116.356219,39.907821,xicheng,126965
1111027380792,西黄城根45号院,1978,116.383716,39.923114,xicheng,141956
1111027375736,白菜湾四巷17号院,1980,116.354036,39.890734,xicheng,102025
1111027373922,德胜置业,2005,116.38894,39.968913,xicheng,80755
1111027380105,塔院胡同12号院,1983,116.387942,39.962414,xicheng,122959
1111027379828,泰和嘉苑,2003,116.368357,39.889659,xicheng,89790
1111027381063,新明嘉园,2000,116.38077,39.966384,xicheng,124206
1111027382077,樱桃二条8号院,2004,116.367877,39.886533,xicheng,87593
1111027376419,车公庄中里,1956,116.348241,39.938327,xicheng,95988
1111027375088,红居南街,1980,116.347722,39.887603,xicheng,89894
1111027379207,什坊街,1965,116.390606,39.968195,xicheng,124119
1111027375127,红莲北里17号院,1999,116.340037,39.891708,xicheng,97397
1111027379925,天宁寺前街北里,1990,116.351631,39.899035,xicheng,87903
1111027374124,二七剧场路,1976,116.352183,39.915674,xicheng,118346
1111027378581,南沙沟小区,1974,116.342913,39.921718,xicheng,156672
1111027381193,小石桥胡同11号院,1976,116.39769,39.95265,xicheng,130749
1111027380707,新风街甲1号,1998,116.383895,39.970656,xicheng,132776
1111027375121,航空胡同40号院,2000,116.380346,39.944758,xicheng,112418
1111027381788,姚家井二巷,1990,116.381753,39.88118,xicheng,105926
1111027380695,新风北街,1984,116.38318,39.971842,xicheng,138550
1111027377011,金宸国际公寓,2000,116.368189,39.918967,xicheng,131925
1111027380705,新风街,1976,116.381479,39.967977,xicheng,139677
1111027382070,月坛北小街1号院,1997,116.352592,39.927789,xicheng,111965
1111027378331,马连道西里,1976,116.332489,39.89064,xicheng,81056
1111027378523,牛街18,2005,116.370937,39.889555,xicheng,86037
1111027379412,三里河东路7号院,1992,116.349792,39.925284,xicheng,103819
1111027379409,三里河北街3号院,1990,116.345194,39.922042,xicheng,132989
1111027378049,里仁街3号院,1995,116.377262,39.883712,xicheng,106434
1111027382101,月坛西街西里,1954,116.355743,39.923029,xicheng,115100
1111027376787,大乘巷,1959,116.372793,39.941647,xicheng,115450
1111027376264,白云路七号院,1987,116.34816,39.904437,xicheng,124531
1111027375078,红居街10号院,1997,116.345886,39.894357,xicheng,102006
1111027378792,青春无限,2003,116.369702,39.890309,xicheng,76002
1111027381995,羊肉胡同120号院,1989,116.372513,39.928442,xicheng,117748
1111027381172,小市口胡同3号院,1990,116.391541,39.956199,xicheng,130346
1111027381271,新外大街乙8号院,2002,116.3788,39.967942,xicheng,144074
1111027378419,木樨地,1950,116.345639,39.909672,xicheng,107916
1111027374548,国电中兴家园,1989,116.357162,39.925796,xicheng,112114
1111027379410,三里河北街5号院,1991,116.345483,39.920877,xicheng,136498
1111027377890,丽华苑,1997,116.375631,39.916365,xicheng,165243
1111027378050,里仁街6号院,1978,116.376538,39.880102,xicheng,108458
1111027379038,瑞莲家园,2001,116.335075,39.88232,xicheng,66970
1111027381194,小石桥胡同3号院,1983,116.398824,39.952474,xicheng,132844
1111027381288,宣武门外东大街,1970,116.385336,39.905491,xicheng,111402
1111027376001,北礼士路62号院,1995,116.360447,39.935229,xicheng,90597
1111027382684,真武庙,1960,116.356894,39.911427,xicheng,121383
1111027378557,南礼士路三条北里,1960,116.357162,39.918178,xicheng,109680
1111027382001,育人里小区,1996,116.372222,39.880938,xicheng,100686
1111027382681,真武家园,2008,116.355788,39.910591,xicheng,127094
1111027376366,葱店胡同2号院,1995,116.364387,39.943285,xicheng,125428
1111027377019,教场口街2号院,2000,116.389863,39.959641,xicheng,132418
1111027379987,陶然居,1999,116.380262,39.888135,xicheng,79473
1111027378654,南线里小区,1990,116.358644,39.892101,xicheng,85341
1111027381254,新外大街10号院,1963,116.378929,39.967071,xicheng,126691
1111027377189,佳慧雅园,2008,116.383142,39.909077,xicheng,123327
1111027378674,南运巷,1980,116.357099,39.888035,xicheng,81158
1111027379900,佟麟阁路62号院,1985,116.375466,39.907458,xicheng,138999
1111027378778,前半壁街,1955,116.368968,39.944401,xicheng,115364
1111027374888,槐柏树街北里,1979,116.360877,39.902029,xicheng,101914
1111027376072,北三环中路12号院,1980,116.392381,39.974142,xicheng,120634
1111027378216,龙岳洲,2003,116.396959,39.949642,xicheng,135922
1111027378315,民康胡同30号院,1988,116.364332,39.927822,xicheng,125655
1111027374404,复兴门南大街,1975,116.362276,39.909851,xicheng,134251
1111027378996,人定湖北巷,1980,116.393941,39.968963,xicheng,123907
1111027380263,文华园,1995,116.360764,39.937436,xicheng,113214
1111027377854,莲花池东路24号院,1999,116.344986,39.902401,xicheng,83990
1111027381465,西直门南小街,1950,116.365453,39.936772,xicheng,132899
1111027379491,三庙街,1973,116.372635,39.903262,xicheng,103092
1111027374734,广外南街50号院,1999,116.354137,39.88835,xicheng,81858
1111027376718,车站西街13号院,1989,116.348154,39.885631,xicheng,89613
1111027381020,相来家园,2004,116.365233,39.903656,xicheng,115787
1111027378878,前门西大街,1970,116.395569,39.906059,xicheng,117401
1111027382472,中华家园,2002,116.360418,39.877792,xicheng,75732
1111027378550,南礼士路46号院,2014,116.360068,39.924392,xicheng,134334
1111027374622,高家寨,1980,116.389698,39.893249,xicheng,107315
1111027374737,国务院宿舍,1956,116.359534,39.907403,xicheng,113500
1111027378781,汽北小区,1950,116.348211,39.909325,xicheng,114260
1111027380537,湾子街社区,1980,116.330551,39.891981,xicheng,75736
1111027376294,白纸坊西街,1970,116.364685,39.883364,xicheng,84784
1111027374839,国英一号,2000,116.365232,39.942058,xicheng,60258
1111027373722,大井胡同,1984,116.390781,39.959476,xicheng,124316
1111027378628,南纬路2号院,1975,116.402217,39.884746,xicheng,106398
1111027374575,感化胡同3号院,1978,116.371533,39.901713,xicheng,106175
1111027381457,西直门内大街,1982,116.370409,39.945451,xicheng,117433
1111027382498,中加大厦,1999,116.358419,39.875823,xicheng,60356
1111027382268,鸭子桥北里,1971,116.354792,39.885022,xicheng,88523
1111027374983,海格国际,2005,116.381523,39.900833,xicheng,90714
1111027373950,德外大街2号院,1996,116.387765,39.973297,xicheng,119108
1111027374487,广安小区,1990,116.346059,39.886105,xicheng,70242
1111041148422,白纸坊街25号院,1975,116.366299,39.882117,xicheng,95909
1111027380566,新安南里,1978,116.367964,39.880515,xicheng,103190
1111027380888,新海苑,2004,116.380316,39.956247,xicheng,159205
1111027382090,月坛南街北里,1984,116.352166,39.920264,xicheng,120531
1111027374172,阜成门外北街,1956,116.35055,39.929209,xicheng,104041
1111027380595,西便门内大街79号院,1953,116.357996,39.901284,xicheng,85324
1111027376721,车站西街9号院,1990,116.347288,39.886583,xicheng,84843
1111027382682,真武庙二里,1950,116.350898,39.91087,xicheng,106702
1111027380826,祥和家苑,2004,116.36956,39.889365,xicheng,86011
1111027380856,小红庙南里,1986,116.343591,39.885424,xicheng,85197
1111027375162,洪茂沟社区,1958,116.348961,39.924607,xicheng,117190
1111027375896,鲍家街,1985,116.365657,39.908052,xicheng,158845
1111027379415,三里河东路甲8号院,1996,116.352577,39.922098,xicheng,136053
1111027379419,三里河居民区,1970,116.344116,39.921551,xicheng,138747
1111027376002,北礼士路70号院,1974,116.360688,39.93302,xicheng,104836
1111027379249,上国阙,2008,116.383933,39.90762,xicheng,128752
1111027380988,新康街甲一号,1995,116.381217,39.96423,xicheng,132903
1111027382269,鸭子桥路,1970,116.35374,39.881059,xicheng,79545
1111027375103,红居斜街,1980,116.344119,39.889941,xicheng,87327
1111027380816,西华经典,2000,116.367457,39.894848,xicheng,88359
1111027376173,百万庄1号院,1985,116.361669,39.934204,xicheng,103171
1111027378929,前桃园1号,1984,116.368611,39.949616,xicheng,105935
1111027375529,宏英园小区,2002,116.375652,39.923863,xicheng,169695
1111027379976,天桥南里,2002,116.402378,39.888952,xicheng,85768
1111027375568,安德东里,1960,116.39897,39.96307,xicheng,123184
1111027374169,阜成门北大街,1981,116.362081,39.932743,xicheng,109566
1111027376382,春风胡同社区,1991,116.371997,39.890246,xicheng,85722
1111027377856,莲花池东路甲5号院,1964,116.345325,39.903799,xicheng,89119
1111027381231,西绦胡同,1980,116.390465,39.954022,xicheng,133598
1111027374735,广外南街63号院,2000,116.352266,39.886243,xicheng,85488
1111027378327,马连道路5号院,1981,116.332984,39.893644,xicheng,77958
1111027373750,大六部口,1982,116.387682,39.912013,xicheng,129874
1111027382631,钟声胡同,1965,116.384585,39.91497,xicheng,114125
1111027374480,广安门外车站东街,1978,116.352517,39.891585,xicheng,96825
1111027382087,月坛南街19号院,1991,116.355272,39.919868,xicheng,115445
1111027376759,地藏庵,1955,116.356742,39.916768,xicheng,110005
1111027377314,京桥国际公馆,2006,116.356307,39.940207,xicheng,76598
1111027380805,信恒大厦,2003,116.368256,39.894737,xicheng,76997
1111027374906,华采嘉园,2003,116.380419,39.965554,xicheng,141579
1111027381108,新融苑,2000,116.377722,39.909568,xicheng,133415
1111027378026,六铺炕一区6号院,1996,116.398939,39.962416,xicheng,115431
1111027378559,南礼士路三条南里,2008,116.358612,39.917188,xicheng,102400
1111027376925,大红罗厂3号院,2000,116.382698,39.93409,xicheng,145614
1111027373949,德外大街12号院,2001,116.388064,39.967649,xicheng,151021
1111027378132,罗贤胡同,1965,116.387083,39.918701,xicheng,117411
1111027376275,北樱桃园17号院,2005,116.367503,39.887283,xicheng,89792
1111027378709,盆儿胡同62号院,1988,116.377703,39.885246,xicheng,99760
1111027376405,车公庄大街,1978,116.356958,39.938403,xicheng,101825
1111040862944,白广路东里1号院,1999,116.36753,39.888592,xicheng,94909
1111027381332,新兴中巷,1974,116.35445,39.947385,xicheng,99545
1111027374778,广益大厦,2006,116.362345,39.896533,xicheng,73822
1111027381168,西什库大街19号,1994,116.38606,39.933467,xicheng,126471
1111027380552,新安北里,1980,116.369558,39.885481,xicheng,92906
1111027374175,阜成门外大街甲40号,1978,116.344546,39.928168,xicheng,127417
1111027374785,官园胡同,1984,116.368642,39.937671,xicheng,136419
1111027376171,百万庄13号院,1977,116.356554,39.934287,xicheng,106402
1111027381467,西直门外大街,1989,116.352464,39.943973,xicheng,108498
1111027380146,天泽园,2001,116.360514,39.8992,xicheng,89214
1111027375714,半步桥13号院,1990,116.373325,39.879306,xicheng,105092
1111027376296,白纸坊西街6号院,1990,116.368869,39.883272,xicheng,96217
1111027376314,长安兴融中心,2004,116.368586,39.910692,xicheng,115801
1111027374958,虎坊路小区,1950,116.392587,39.890547,xicheng,101646
1111027373882,大石桥胡同10号院,1980,116.396427,39.952786,xicheng,137928
1111027376699,车站东街甲9号院,1995,116.351646,39.89184,xicheng,94919
1111027382068,月坛北街甲1号院,1989,116.361515,39.924606,xicheng,116474
1111027374694,贵仁居,2007,116.380185,39.886547,xicheng,88960
1111063623200,中信国安府,2017,116.383685,39.901948,xicheng,173866
1111027373887,都市晴园,2000,116.362839,39.883229,xicheng,73731
1111027376636,朝阳庵,1956,116.343587,39.940452,xicheng,99664
1111027380372,五路通北街,1964,116.38899,39.966537,xicheng,115883
1111027379941,太平街甲乙18号院,1980,116.395594,39.881597,xicheng,108554
1111027375089,红居南街1号院,1984,116.345906,39.889201,xicheng,87111
1111027381112,西四北大街156号,1944,116.380263,39.933468,xicheng,137201
1111063837177,紫金印象,2016,116.371118,39.879549,xicheng,
1111027382089,月坛南街37号院,1976,116.353219,39.91994,xicheng,109179
1111027375245,华荣公寓,2005,116.368931,39.915513,xicheng,143367
1111041175293,京铁和园,2013,116.349619,39.88624,xicheng,
1111027382686,真武庙三里,1961,116.350809,39.90925,xicheng,106678
1111027380789,小后仓,1990,116.368372,39.943265,xicheng,111481
1111027379487,三庙大院,1990,116.370214,39.903843,xicheng,97602
1111027375301,红土店南里,1960,116.383972,39.886658,xicheng,96651
1111027376344,长椿街西里,1973,116.369558,39.904209,xicheng,104183
1111027373874,德胜门西大街74号,1986,116.366797,39.950382,xicheng,104210
1111027376184,百万庄南街,1969,116.343181,39.931157,xicheng,109424
1111027379132,水电部宿舍,1950,116.35566,39.925071,xicheng,95309
1111027380252,物华大厦,1999,116.359583,39.9376,xicheng,56889
1111027375133,华龙大厦,2006,116.389815,39.977082,xicheng,55085
1111027374478,广安门内大街,1970,116.370773,39.894583,xicheng,88328
1111027379960,太平桥大街,1989,116.371538,39.928528,xicheng,138361
1111027379930,太平仓胡同,1980,116.38165,39.937698,xicheng,137020
1111027374111,二龙路,1980,116.373416,39.916216,xicheng,161051
1111027377117,建功东里,1980,116.3609,39.883029,xicheng,85655
1111027375006,黄瓜园,1957,116.34303,39.931886,xicheng,102462
1111027373873,德胜门西大街64号,1980,116.375964,39.95357,xicheng,106152
1111027380373,五路通北街3号院,1978,116.388491,39.965226,xicheng,140475
1111027376407,车公庄大街6号院,1990,116.354272,39.937835,xicheng,131915
1111027381502,右安门内大街,1950,116.370807,39.885385,xicheng,91561
1111027380987,新康街3号院,1982,116.379102,39.964297,xicheng,128703
1111027376000,北礼士路60号院,1982,116.360209,39.936115,xicheng,109866
1111027380319,外交学院,1980,116.352098,39.933743,xicheng,117454
1111027379408,三里河北街2号院,1973,116.345563,39.92299,xicheng,141025
1111027376289,白纸坊东街,1980,116.372878,39.883805,xicheng,95548
1111027374485,广安门小区,1990,116.35011,39.891538,xicheng,84395
1111027382091,月坛南街小四道口,1993,116.353316,39.922068,xicheng,110388
1111027373976,东新开胡同,1989,116.374559,39.948768,xicheng,116617
1111027376717,车站西街,1977,116.348101,39.887054,xicheng,88202
1111027376175,百万庄7号院,1977,116.358943,39.934244,xicheng,115780
1111027380935,新街口东街,1905,116.38475,39.948346,xicheng,128396
1111027379746,天安国汇,2004,116.382299,39.909828,xicheng,80000
1111027378556,南礼士路甲62号院,1978,116.360351,39.915158,xicheng,112925
1111027373951,德外大街4号院,1999,116.389175,39.972756,xicheng,128352
1111027378130,蓝星公寓,2003,116.399309,39.958033,xicheng,131356
1111027376996,进步巷,1979,116.355147,39.943645,xicheng,99631
1111027382590,枣林前街,1975,116.362826,39.889264,xicheng,85114
1111027378648,南线阁41号院,2000,116.35978,39.889627,xicheng,86197
1111027375540,华尊大厦,2000,116.389299,39.97758,xicheng,56250
1111027375090,红居南街6号院,1986,116.345081,39.889097,xicheng,84817
1111027376890,东冠英胡同,1959,116.373092,39.942816,xicheng,116697
1111027378647,南线阁39号院,1999,116.359861,39.890339,xicheng,85141
1111027378332,马连道中街,1958,116.339434,39.892042,xicheng,91239
1111027374805,国英绿景公寓,2000,116.366406,39.942141,xicheng,76885
1111027382692,真武庙五里,1952,116.355065,39.908433,xicheng,131026
1111027382086,月坛南街,1980,116.347347,39.919653,xicheng,116162
1111027381053,小马厂东里,1986,116.348641,39.902877,xicheng,80359
1111027375104,红居斜街4号院,1979,116.344294,39.889416,xicheng,87924
1111027382099,月坛西街东里21号院,1980,116.356823,39.922325,xicheng,117625
1111027382687,真武庙四里,1953,116.354294,39.909054,xicheng,114360
1111027382080,云梯胡同,1981,116.373767,39.919498,xicheng,168240
1111027381113,西四北大街160号,1987,116.38071,39.932684,xicheng,135406
1111027379414,三里河东路甲14号院,1976,116.351134,39.914348,xicheng,109860
1111027374444,福州馆前街,1995,116.389497,39.891803,xicheng,101553
1111027376355,长椿苑,1998,116.373916,39.899981,xicheng,97477
1111027378220,龙爪槐胡同9号院,1990,116.383498,39.881604,xicheng,106742
1111027374643,鼓楼西大街,1960,116.39208,39.951543,xicheng,150888
1111027378323,马连道北里,1980,116.331891,39.894459,xicheng,86056
1111027375727,宝产胡同15号院,1999,116.377219,39.941559,xicheng,117990
1111027382270,鸭子桥南里,1980,116.355368,39.882268,xicheng,80451
1111027375336,后桃园胡同9号院,1980,116.367572,39.949902,xicheng,111970
1111027376071,北三环中路,1979,116.390095,39.974052,xicheng,115734
1111027380497,文兴东街3号院,1980,116.345747,39.939113,xicheng,110224
1111027382098,月坛西街24号院,1980,116.356399,39.920782,xicheng,122488
1111027377766,禄长街头条19号院,1976,116.396238,39.888063,xicheng,92835
1111027374886,槐柏树街,1956,116.366959,39.902344,xicheng,99013
1111027381054,小马厂南里,1989,116.346064,39.900156,xicheng,92995
1111027374173,阜成门外北四巷,1965,116.353533,39.929339,xicheng,107885
1111027376345,长椿里,1956,116.369711,39.899408,xicheng,91003
1111027378035,龙泉胡同,1978,116.385401,39.884086,xicheng,103591
1111027373863,德胜里西街3号院,1990,116.3821,39.960535,xicheng,152193
1111027382148,育新街,1977,116.38048,39.878233,xicheng,93190
1111027382100,月坛西街东里22号院,1983,116.35616,39.920844,xicheng,118537
1111027377305,金贸中心,2010,116.35592,39.944282,xicheng,52752
1111027376698,车站东街甲5号院,1987,116.352331,39.894131,xicheng,97296
1111027380939,新街口七条15号院,1994,116.376251,39.953253,xicheng,100637
1111027382266,鸭子桥43号院,1982,116.3531,39.879839,xicheng,80393
1111027379158,石灯胡同6号院,1980,116.372224,39.906987,xicheng,172847
1111027381257,新外大街18号,1990,116.378237,39.961403,xicheng,132316
1111027373942,东桃园,1992,116.3688,39.949395,xicheng,110146
1111027373864,德胜里西街5号院,1976,116.38197,39.960725,xicheng,148146
1111027380977,新纪元公寓,1998,116.344774,39.894118,xicheng,74316
1111027374815,官园南里三区,1986,116.366428,39.937519,xicheng,135574
1111027378511,南横西街,1978,116.375072,39.889066,xicheng,93570
1111027381269,新外大街甲4号院,1980,116.377413,39.970565,xicheng,152181
1111027376182,百万庄大街乙21号院,1991,116.352778,39.934282,xicheng,110622
1111027380502,文兴街,1989,116.34262,39.941318,xicheng,100266
1111027375022,恒华国际商务中心,2003,116.352129,39.923913,xicheng,79588
1111027378463,南滨河路,1984,116.354961,39.881989,xicheng,74000
1111027375246,海润花园,1998,116.335021,39.893479,xicheng,81674
1111027376488,成铭大厦,1999,116.363229,39.945163,xicheng,48463
1111027380659,新德街20号,1985,116.380859,39.962181,xicheng,126262
1111027374851,光泽胡同,1980,116.380482,39.949173,xicheng,121999
1111027378219,龙爪槐胡同,1998,116.383905,39.883246,xicheng,100607
1111027381468,西直门外南路,1984,116.3472,39.943146,xicheng,99663
1111027381468,西直门外南路,1984,116.3472,39.943146,xicheng,99663
1111027375095,郝家湾,1974,116.341452,39.941838,xicheng,104350
1111027376191,百万庄子区,1954,116.343452,39.937521,xicheng,100128
1111027378831,邱家胡同,1984,116.383896,39.948249,xicheng,124659
1111027380596,西便门内大街97号院,1979,116.359157,39.898659,xicheng,88047
1111027375331,核桃园,1979,116.362162,39.897196,xicheng,75614
1111027375913,冰窖口胡同79号,1976,116.378492,39.957296,xicheng,145404
1111027374145,富成大厦,1999,116.344245,39.929447,xicheng,81225
1111027381469,西直门外南路21号院,1991,116.340543,39.942214,xicheng,101486
1111027382072,月坛北小街甲7号院,1978,116.352622,39.925716,xicheng,111055
1111027374244,富宏馨居,1990,116.387501,39.964612,xicheng,86229
1111027376188,百万庄未区,1950,116.347242,39.937051,xicheng,99483
1111027379514,手帕口西一巷,1980,116.348909,39.889763,xicheng,87263
1111027377261,璟莲馨苑,2001,116.330519,39.889832,xicheng,67256
1111027381315,西斜街,1977,116.377275,39.922712,xicheng,189766
1111027379091,三不老胡同,1923,116.383954,39.945512,xicheng,118059
1111027380104,塔院胡同,1979,116.386676,39.963996,xicheng,131986
1111027381460,西直门内大街237号,1980,116.370246,39.946832,xicheng,103431
1111027382515,中京几道,1984,116.373035,39.91477,xicheng,165192
1111027373809,大钱市胡同,1980,116.357162,39.948461,xicheng,109251
1111027379002,儒福里,1950,116.382069,39.885767,xicheng,99766
1111027381470,西直门外南路24号院,1986,116.349009,39.942023,xicheng,105531
1111027378328,马连道路甲18号院,1995,116.334468,39.882617,xicheng,81264
1111027378646,南线阁37号院,1998,116.359729,39.891277,xicheng,86128
1111027379148,圣都大厦,2001,116.363131,39.883557,xicheng,62866
1111027379580,三塔社区,1975,116.350856,39.936512,xicheng,116684
1111041147156,德胜门外大街1号院,1984,116.385252,39.971813,xicheng,137739
1111027375159,后马厂胡同,1979,116.395956,39.951323,xicheng,146167
1111041161121,南线阁9号院,2000,116.358636,39.894128,xicheng,102646
1111027375427,黑窑厂东街,1984,116.389321,39.887191,xicheng,103210
1111027374791,广义街10号院,1992,116.362848,39.895705,xicheng,88175
1111027378043,里仁东街,1983,116.381677,39.882194,xicheng,110493
1111027381466,西直门外大街102号,1989,116.354198,39.944609,xicheng,96476
1111027377853,莲花池东路,1984,116.348004,39.903716,xicheng,121346
1111027378118,柳巷15号院,1985,116.373844,39.944759,xicheng,123318
1111027381055,小马厂西里,1980,116.346521,39.90287,xicheng,85981
1111027376290,白纸坊东街25号院,1985,116.376524,39.885035,xicheng,96361
1111042529329,宣武门西大街26号院,1992,116.363495,39.904119,xicheng,107104
1111027380505,文兴街3号院,1981,116.341801,39.941471,xicheng,96603
1111027374479,广安门南街,1999,116.357588,39.886564,xicheng,82635
1111027378423,马相西巷,1983,116.368054,39.948116,xicheng,105468
1111027382069,月坛北小街,1973,116.352842,39.925235,xicheng,109467
1111027374354,富通大厦,2000,116.36081,39.938567,xicheng,98516
1111027378645,南线阁35号院,1999,116.359853,39.892198,xicheng,82078
1111027378470,南菜园街1号院,1990,116.359013,39.881633,xicheng,91785
1111027379546,松树街,1957,116.388625,39.943618,xicheng,111601
1111027381499,永安路小区,1950,116.392425,39.892963,xicheng,78600
1111027381503,右安门内西街,1976,116.367183,39.878955,xicheng,107101
1111027376338,长椿街12号院,2000,116.370306,39.901872,xicheng,106898
1111027381268,新外大街甲28号,1977,116.378381,39.959053,xicheng,140032
1111027376337,长椿街,1950,116.370295,39.90216,xicheng,91173
